afiro,0.012917900000000149,9.786287878787991e-05
blend,0.14959549999999977,0.00010887590975254714
sc50a,0.047798100000000066,9.916618257261425e-05
sc50b,0.018583499999999642,9.433248730964285e-05
scagr7,0.5536240000000001,0.00011849828767123291
seba,0.6053598999999998,0.0016186093582887695
stocfor1,0.03414019999999951,0.00011267392739273766
