afiro,0.007841900000000734,0.00031367600000002936
blend,0.06839139999999944,0.0003930540229885025
sc50a,0.014367099999999411,0.0003504170731707173
sc50b,0.01387940000000043,0.000396554285714298
scagr7,0.08057089999999967,0.00034879177489177346
seba,0.5900800000000004,0.002965226130653268
stocfor1,0.04819229999999841,0.00046788640776697485
