afiro,0.007610300000001402,0.000345922727272791
blend,0.051824599999999776,0.00029614057142857017
sc50a,0.012560899999998654,0.0002730630434782316
sc50b,0.009032799999999952,0.00025807999999999864
scagr7,0.04982389999999981,0.0002737576923076913
seba,0.46365059999999936,0.002329902512562811
stocfor1,0.06277919999999959,0.0003587382857142834
